"Methodology *","Site *","Management *","Sample date: Year *","Sample date: Month *","Sample date: Day *","Depth *","Transect number *","old_attribute","Benthic attribute *"
NA,"Corregidor MPA","Managed Access",2022,3,18,8.5,3,"Diploastrea","Diploastrea"
NA,"Corregidor MPA","Managed Access",2022,3,18,8.5,3,"Echinopora","Echinopora"
NA,"Corregidor MPA","Managed Access",2022,3,18,8.5,3,"Favia","Favia"
NA,"Corregidor MPA","Managed Access",2022,3,18,8.5,3,"Fungia","Fungia"
NA,"Corregidor MPA","Managed Access",2022,3,18,8.5,3,"Galaxea","Galaxea"
NA,"Corregidor MPA","Managed Access",2022,3,18,8.5,3,"Goniastrea","Goniastrea"
NA,"Corregidor MPA","Managed Access",2022,3,18,8.5,3,"Halimeda","Halimeda"
NA,"Corregidor MPA","Managed Access",2022,3,18,8.5,3,"Herpolitha","Herpolitha"
NA,"Corregidor MPA","Managed Access",2022,3,18,8.5,3,"Hydnophora","Hydnophora"
NA,"Corregidor MPA","Managed Access",2022,3,18,8.5,3,"Isopora","Isopora"
NA,"Corregidor MPA","Managed Access",2022,3,18,8.5,3,"Macroalgae",NA
NA,"Corregidor MPA","Managed Access",2022,3,18,8.5,3,"Merulina","Merulina"
NA,"Corregidor MPA","Managed Access",2022,3,18,8.5,3,"Moseleya","Moseleya"
NA,"Corregidor MPA","Managed Access",2022,3,18,8.5,3,"Padina","Padina"
NA,"Corregidor MPA","Managed Access",2022,3,18,8.5,3,"Platygyra","Platygyra"
NA,"Corregidor MPA","Managed Access",2022,3,18,8.5,3,"Polyphyllia","Polyphyllia"
NA,"Corregidor MPA","Managed Access",2022,3,18,8.5,3,"Porites","Porites"
NA,"Corregidor MPA","Managed Access",2022,3,18,8.5,3,"Rubble",NA
NA,"Corregidor MPA","Managed Access",2022,3,18,8.5,3,"Sand",NA
NA,"Corregidor MPA","Managed Access",2022,3,18,8.5,3,"Sandalolitha","Sandalolitha"
NA,"Corregidor MPA","Managed Access",2022,3,18,8.5,3,"Sargassum","Sargassum"
NA,"Corregidor MPA","Managed Access",2022,3,18,8.5,3,"Sea urchin",NA
NA,"Corregidor MPA","Managed Access",2022,3,18,8.5,3,"Sponge",NA
NA,"Corregidor MPA","Managed Access",2022,3,18,8.5,3,"WAND",NA
NA,"Corregidor MPA","Managed Access",2022,3,17,7,4,"Acropora","Acropora"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,4,"Ascidian",NA
NA,"Corregidor MPA","Managed Access",2022,3,17,7,4,"Astreopora","Astreopora"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,4,"Block",NA
NA,"Corregidor MPA","Managed Access",2022,3,17,7,4,"Coralline algae",NA
NA,"Corregidor MPA","Managed Access",2022,3,17,7,4,"Cyphastrea","Cyphastrea"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,4,"Dead Coral with Algae",NA
NA,"Corregidor MPA","Managed Access",2022,3,17,7,4,"Euphyllia","Euphyllia"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,4,"Fungia","Fungia"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,4,"Goniastrea","Goniastrea"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,4,"Goniopora","Goniopora"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,4,"Halimeda","Halimeda"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,4,"Leptastrea","Leptastrea"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,4,"Merulina","Merulina"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,4,"Millepora","Millepora"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,4,"Montipora","Montipora"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,4,"Porites","Porites"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,4,"Rubble",NA
NA,"Corregidor MPA","Managed Access",2022,3,17,7,4,"Sand",NA
NA,"Corregidor MPA","Managed Access",2022,3,17,7,4,"Sea urchin",NA
NA,"Corregidor MPA","Managed Access",2022,3,17,7,4,"Silt",NA
NA,"Corregidor MPA","Managed Access",2022,3,17,7,4,"Sponge",NA
NA,"Corregidor MPA","Managed Access",2022,3,17,7,4,"Symphyllia","Symphyllia"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,4,"Turbinaria-coral","Turbinaria"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,4,"Turf algae",NA
NA,"Corregidor MPA","Managed Access",2022,3,17,7,4,"WAND",NA
NA,"Corregidor MPA","Managed Access",2022,3,17,7,5,"Acropora","Acropora"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,5,"Algal assemblage",NA
NA,"Corregidor MPA","Managed Access",2022,3,17,7,5,"Block",NA
NA,"Corregidor MPA","Managed Access",2022,3,17,7,5,"Coralline algae",NA
NA,"Corregidor MPA","Managed Access",2022,3,17,7,5,"Cyphastrea","Cyphastrea"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,5,"Dead Coral with Algae",NA
NA,"Corregidor MPA","Managed Access",2022,3,17,7,5,"Euphyllia","Euphyllia"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,5,"Fungia","Fungia"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,5,"Galaxea","Galaxea"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,5,"Goniastrea","Goniastrea"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,5,"Merulina","Merulina"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,5,"Millepora","Millepora"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,5,"Montipora","Montipora"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,5,"Pachyseris","Pachyseris"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,5,"Pocillopora","Pocillopora"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,5,"Porites","Porites"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,5,"Rubble",NA
NA,"Corregidor MPA","Managed Access",2022,3,17,7,5,"Sand",NA
NA,"Corregidor MPA","Managed Access",2022,3,17,7,5,"Sargassum","Sargassum"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,5,"Sea urchin",NA
NA,"Corregidor MPA","Managed Access",2022,3,17,7,5,"Seriatopora","Seriatopora"
NA,"Corregidor MPA","Managed Access",2022,3,17,7,5,"Silt",NA
NA,"Corregidor MPA","Managed Access",2022,3,17,7,5,"Soft coral",NA
NA,"Corregidor MPA","Managed Access",2022,3,17,7,5,"Sponge",NA
NA,"Corregidor MPA","Managed Access",2022,3,17,7,5,"WAND",NA
NA,"Caub MPA","Reserve",2022,3,12,8,1,"Astreopora","Astreopora"
NA,"Caub MPA","Reserve",2022,3,12,8,1,"Coralline algae",NA
NA,"Caub MPA","Reserve",2022,3,12,8,1,"Crinoid",NA
NA,"Caub MPA","Reserve",2022,3,12,8,1,"Dead Coral with Algae",NA
NA,"Caub MPA","Reserve",2022,3,12,8,1,"Goniastrea","Goniastrea"
NA,"Caub MPA","Reserve",2022,3,12,8,1,"Macroalgae",NA
NA,"Caub MPA","Reserve",2022,3,12,8,1,"Porites","Porites"
NA,"Caub MPA","Reserve",2022,3,12,8,1,"Rubble",NA
NA,"Caub MPA","Reserve",2022,3,12,8,1,"Sand",NA
NA,"Caub MPA","Reserve",2022,3,12,8,1,"Soft coral",NA
NA,"Caub MPA","Reserve",2022,3,12,8,1,"Sponge",NA
NA,"Caub MPA","Reserve",2022,3,12,8,1,"WAND",NA
NA,"Caub MPA","Reserve",2022,3,12,8,2,"Astreopora","Astreopora"
NA,"Caub MPA","Reserve",2022,3,12,8,2,"Coralline algae",NA
NA,"Caub MPA","Reserve",2022,3,12,8,2,"Dead Coral with Algae",NA
NA,"Caub MPA","Reserve",2022,3,12,8,2,"Goniastrea","Goniastrea"
NA,"Caub MPA","Reserve",2022,3,12,8,2,"Macroalgae",NA
NA,"Caub MPA","Reserve",2022,3,12,8,2,"Millepora","Millepora"
NA,"Caub MPA","Reserve",2022,3,12,8,2,"Other animals",NA
NA,"Caub MPA","Reserve",2022,3,12,8,2,"Porites","Porites"
NA,"Caub MPA","Reserve",2022,3,12,8,2,"Rubble",NA
NA,"Caub MPA","Reserve",2022,3,12,8,2,"Sand",NA
NA,"Caub MPA","Reserve",2022,3,12,8,2,"Sea star",NA
NA,"Caub MPA","Reserve",2022,3,12,8,2,"Soft coral",NA
NA,"Caub MPA","Reserve",2022,3,12,8,2,"Sponge",NA
NA,"Caub MPA","Reserve",2022,3,12,8,2,"WAND",NA
NA,"Caub MPA","Reserve",2022,3,13,8.5,3,"Coralline algae",NA
NA,"Caub MPA","Reserve",2022,3,13,8.5,3,"Cyphastrea","Cyphastrea"
NA,"Caub MPA","Reserve",2022,3,13,8.5,3,"Dead Coral with Algae",NA
NA,"Caub MPA","Reserve",2022,3,13,8.5,3,"Favites","Favites"
NA,"Caub MPA","Reserve",2022,3,13,8.5,3,"Fungia","Fungia"
NA,"Caub MPA","Reserve",2022,3,13,8.5,3,"Goniastrea","Goniastrea"
NA,"Caub MPA","Reserve",2022,3,13,8.5,3,"Gorgonian",NA
NA,"Caub MPA","Reserve",2022,3,13,8.5,3,"Macroalgae",NA
NA,"Caub MPA","Reserve",2022,3,13,8.5,3,"Millepora","Millepora"
NA,"Caub MPA","Reserve",2022,3,13,8.5,3,"Porites","Porites"
NA,"Caub MPA","Reserve",2022,3,13,8.5,3,"Rubble",NA
NA,"Caub MPA","Reserve",2022,3,13,8.5,3,"Sand",NA
NA,"Caub MPA","Reserve",2022,3,13,8.5,3,"Soft coral",NA
NA,"Caub MPA","Reserve",2022,3,13,8.5,3,"Sponge",NA
NA,"Caub MPA","Reserve",2022,3,13,8.5,3,"WAND",NA
NA,"Caub MPA","Reserve",2022,3,13,8.5,4,"Acropora","Acropora"
NA,"Caub MPA","Reserve",2022,3,13,8.5,4,"Astreopora","Astreopora"
NA,"Caub MPA","Reserve",2022,3,13,8.5,4,"Dead Coral with Algae",NA
NA,"Caub MPA","Reserve",2022,3,13,8.5,4,"Diploastrea","Diploastrea"
NA,"Caub MPA","Reserve",2022,3,13,8.5,4,"Goniastrea","Goniastrea"
NA,"Caub MPA","Reserve",2022,3,13,8.5,4,"Gorgonian",NA
NA,"Caub MPA","Reserve",2022,3,13,8.5,4,"Millepora","Millepora"
NA,"Caub MPA","Reserve",2022,3,13,8.5,4,"Porites","Porites"
NA,"Caub MPA","Reserve",2022,3,13,8.5,4,"Rubble",NA
NA,"Caub MPA","Reserve",2022,3,13,8.5,4,"Sand",NA
NA,"Caub MPA","Reserve",2022,3,13,8.5,4,"Soft coral",NA
NA,"Caub MPA","Reserve",2022,3,13,8.5,4,"Sponge",NA
NA,"Caub MPA","Reserve",2022,3,13,8.5,4,"WAND",NA
NA,"Caub MPA","Reserve",NA,NA,NA,7.5,5,"Cyphastrea","Cyphastrea"
NA,"Caub MPA","Reserve",NA,NA,NA,7.5,5,"Dead Coral with Algae",NA
NA,"Caub MPA","Reserve",NA,NA,NA,7.5,5,"Diploastrea","Diploastrea"
NA,"Caub MPA","Reserve",NA,NA,NA,7.5,5,"Favia","Favia"
NA,"Caub MPA","Reserve",NA,NA,NA,7.5,5,"Goniastrea","Goniastrea"
NA,"Caub MPA","Reserve",NA,NA,NA,7.5,5,"Macroalgae",NA
NA,"Caub MPA","Reserve",NA,NA,NA,7.5,5,"Other animals",NA
NA,"Caub MPA","Reserve",NA,NA,NA,7.5,5,"Porites","Porites"
NA,"Caub MPA","Reserve",NA,NA,NA,7.5,5,"Rubble",NA
NA,"Caub MPA","Reserve",NA,NA,NA,7.5,5,"Sand",NA
NA,"Caub MPA","Reserve",NA,NA,NA,7.5,5,"Soft coral",NA
NA,"Caub MPA","Reserve",NA,NA,NA,7.5,5,"Sponge",NA
NA,"Caub MPA","Reserve",NA,NA,NA,7.5,5,"WAND",NA
NA,"Caub MPA","Managed Access",2022,3,13,9.5,1,"Acropora","Acropora"
NA,"Caub MPA","Managed Access",2022,3,13,9.5,1,"Cyphastrea","Cyphastrea"
NA,"Caub MPA","Managed Access",2022,3,13,9.5,1,"Dead Coral with Algae",NA
NA,"Caub MPA","Managed Access",2022,3,13,9.5,1,"Diploastrea","Diploastrea"
NA,"Caub MPA","Managed Access",2022,3,13,9.5,1,"Favia","Favia"
NA,"Caub MPA","Managed Access",2022,3,13,9.5,1,"Fungia","Fungia"
NA,"Caub MPA","Managed Access",2022,3,13,9.5,1,"Galaxea","Galaxea"
NA,"Caub MPA","Managed Access",2022,3,13,9.5,1,"Goniastrea","Goniastrea"
NA,"Caub MPA","Managed Access",2022,3,13,9.5,1,"Merulina","Merulina"
NA,"Caub MPA","Managed Access",2022,3,13,9.5,1,"Montipora","Montipora"
NA,"Caub MPA","Managed Access",2022,3,13,9.5,1,"Oxypora","Oxypora"
NA,"Caub MPA","Managed Access",2022,3,13,9.5,1,"Pocillopora","Pocillopora"
NA,"Caub MPA","Managed Access",2022,3,13,9.5,1,"Porites","Porites"
NA,"Caub MPA","Managed Access",2022,3,13,9.5,1,"Rubble",NA
NA,"Caub MPA","Managed Access",2022,3,13,9.5,1,"Sand",NA
NA,"Caub MPA","Managed Access",2022,3,13,9.5,1,"Sea urchin",NA
NA,"Caub MPA","Managed Access",2022,3,13,9.5,1,"Soft coral",NA
NA,"Caub MPA","Managed Access",2022,3,13,9.5,1,"Sponge",NA
NA,"Caub MPA","Managed Access",2022,3,13,9.5,1,"Stylophora","Stylophora"
NA,"Caub MPA","Managed Access",2022,3,13,9.5,1,"Turbinaria-coral","Turbinaria"
NA,"Caub MPA","Managed Access",2022,3,13,9.5,1,"WAND",NA
NA,"Caub MPA","Managed Access",2022,3,13,9.5,2,"Acropora","Acropora"
NA,"Caub MPA","Managed Access",2022,3,13,9.5,2,"Astreopora","Astreopora"
NA,"Caub MPA","Managed Access",2022,3,13,9.5,2,"Cyphastrea","Cyphastrea"
NA,"Caub MPA","Managed Access",2022,3,13,9.5,2,"Dead Coral with Algae",NA
NA,"Caub MPA","Managed Access",2022,3,13,9.5,2,"Echinophyllia","Echinophyllia"
NA,"Caub MPA","Managed Access",2022,3,13,9.5,2,"Echinopora","Echinopora"
NA,"Caub MPA","Managed Access",2022,3,13,9.5,2,"Favia","Favia"
NA,"Caub MPA","Managed Access",2022,3,13,9.5,2,"Galaxea","Galaxea"
NA,"Caub MPA","Managed Access",2022,3,13,9.5,2,"Goniastrea","Goniastrea"
NA,"Caub MPA","Managed Access",2022,3,13,9.5,2,"Goniopora","Goniopora"
NA,"Caub MPA","Managed Access",2022,3,13,9.5,2,"Macroalgae",NA
NA,"Caub MPA","Managed Access",2022,3,13,9.5,2,"Montipora","Montipora"
NA,"Caub MPA","Managed Access",2022,3,13,9.5,2,"Other animals",NA
NA,"Caub MPA","Managed Access",2022,3,13,9.5,2,"Oxypora","Oxypora"
NA,"Caub MPA","Managed Access",2022,3,13,9.5,2,"Pachyseris","Pachyseris"
NA,"Caub MPA","Managed Access",2022,3,13,9.5,2,"Porites","Porites"
NA,"Caub MPA","Managed Access",2022,3,13,9.5,2,"Rubble",NA
NA,"Caub MPA","Managed Access",2022,3,13,9.5,2,"Sand",NA
NA,"Caub MPA","Managed Access",2022,3,13,9.5,2,"Sea star",NA
NA,"Caub MPA","Managed Access",2022,3,13,9.5,2,"Soft coral",NA
NA,"Caub MPA","Managed Access",2022,3,13,9.5,2,"Sponge",NA
NA,"Caub MPA","Managed Access",2022,3,13,9.5,2,"Turbinaria-coral","Turbinaria"
NA,"Caub MPA","Managed Access",2022,3,13,9.5,2,"WAND",NA
NA,"Caub MPA","Managed Access",2022,3,12,8,3,"Ascidian",NA
NA,"Caub MPA","Managed Access",2022,3,12,8,3,"Dead Coral with Algae",NA
NA,"Caub MPA","Managed Access",2022,3,12,8,3,"Diploastrea","Diploastrea"
NA,"Caub MPA","Managed Access",2022,3,12,8,3,"Echinophyllia","Echinophyllia"
NA,"Caub MPA","Managed Access",2022,3,12,8,3,"Fungia","Fungia"
NA,"Caub MPA","Managed Access",2022,3,12,8,3,"Galaxea","Galaxea"
NA,"Caub MPA","Managed Access",2022,3,12,8,3,"Macroalgae",NA
NA,"Caub MPA","Managed Access",2022,3,12,8,3,"Porites","Porites"
NA,"Caub MPA","Managed Access",2022,3,12,8,3,"Rubble",NA
NA,"Caub MPA","Managed Access",2022,3,12,8,3,"Sand",NA
NA,"Caub MPA","Managed Access",2022,3,12,8,3,"Sponge",NA
NA,"Caub MPA","Managed Access",2022,3,12,8,3,"WAND",NA
NA,"Caub MPA","Managed Access",2022,3,12,7,4,"Block",NA
NA,"Caub MPA","Managed Access",2022,3,12,7,4,"Cyphastrea","Cyphastrea"
NA,"Caub MPA","Managed Access",2022,3,12,7,4,"Dead Coral with Algae",NA
NA,"Caub MPA","Managed Access",2022,3,12,7,4,"Macroalgae",NA
NA,"Caub MPA","Managed Access",2022,3,12,7,4,"Porites","Porites"
NA,"Caub MPA","Managed Access",2022,3,12,7,4,"Rubble",NA
NA,"Caub MPA","Managed Access",2022,3,12,7,4,"Sand",NA
NA,"Caub MPA","Managed Access",2022,3,12,7,4,"Sponge",NA
NA,"Caub MPA","Managed Access",2022,3,12,7,4,"WAND",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,1,"Acropora","Acropora"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,1,"Ascidian",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,1,"Coralline algae",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,1,"Dead Coral with Algae",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,1,"Goniastrea","Goniastrea"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,1,"Goniopora","Goniopora"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,1,"Macroalgae",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,1,"Montipora","Montipora"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,1,"Other animals",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,1,"Pocillopora","Pocillopora"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,1,"Porites","Porites"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,1,"Rubble",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,1,"Sand",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,1,"Sargassum","Sargassum"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,1,"Sea urchin",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,1,"Silt",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,1,"Soft coral",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,1,"Sponge",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,1,"Stylophora","Stylophora"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,1,"WAND",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,2,"Acropora","Acropora"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,2,"Algal assemblage",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,2,"Astreopora","Astreopora"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,2,"Coralline algae",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,2,"Dead Coral with Algae",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,2,"Echinophyllia","Echinophyllia"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,2,"Favia","Favia"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,2,"Goniastrea","Goniastrea"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,2,"Goniopora","Goniopora"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,2,"Halimeda","Halimeda"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,2,"Millepora","Millepora"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,2,"Montipora","Montipora"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,2,"Other animals",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,2,"Pocillopora","Pocillopora"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,2,"Porites","Porites"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,2,"Rubble",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,2,"Sand",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,2,"Silt",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,2,"Soft coral",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,2,"Sponge",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,2,"Stylophora","Stylophora"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,2,"WAND",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Acropora","Acropora"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Anemone",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Astreopora","Astreopora"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Coralline algae",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Dead Coral with Algae",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Diploastrea","Diploastrea"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Favia","Favia"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Favites","Favites"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Fungia","Fungia"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Goniastrea","Goniastrea"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Halimeda","Halimeda"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Lobophyllia","Lobophyllia"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Macroalgae",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Millepora","Millepora"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Other animals",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Pectinia","Pectinia"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Porites","Porites"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Rubble",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Sand",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Sea urchin",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Soft coral",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Sponge",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"Stylophora","Stylophora"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,3,"WAND",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Acropora","Acropora"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Algal assemblage",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Coralline algae",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Cyphastrea","Cyphastrea"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Dead Coral with Algae",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Diploastrea","Diploastrea"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Favia","Favia"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Goniastrea","Goniastrea"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Halimeda","Halimeda"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Lobophyllia","Lobophyllia"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Macroalgae",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Millepora","Millepora"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Montastrea","Montastrea"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Other animals",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Plerogyra","Plerogyra"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Porites","Porites"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Rubble",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Sand",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Sargassum","Sargassum"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Seagrass",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Silt",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"Sponge",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,4,"WAND",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Acropora","Acropora"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Coralline algae",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Dead Coral with Algae",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Goniastrea","Goniastrea"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Halimeda","Halimeda"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Millepora","Millepora"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Other animals",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Pavona","Pavona"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Porites","Porites"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Rubble",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Sand",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Sargassum","Sargassum"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Seagrass",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Silt",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Sponge",NA
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"Turbinaria-coral","Turbinaria"
NA,"Cloud 9 propose MPA","Propose MPA",2022,3,22,6,5,"WAND",NA
NA,"Daku Island","Managed Access",2022,3,21,5,1,"Coralline algae",NA
NA,"Daku Island","Managed Access",2022,3,21,5,1,"Ctenactis","Ctenactis"
NA,"Daku Island","Managed Access",2022,3,21,5,1,"Dead Coral with Algae",NA
NA,"Daku Island","Managed Access",2022,3,21,5,1,"Goniastrea","Goniastrea"
NA,"Daku Island","Managed Access",2022,3,21,5,1,"Goniopora","Goniopora"
NA,"Daku Island","Managed Access",2022,3,21,5,1,"Halimeda","Halimeda"
NA,"Daku Island","Managed Access",2022,3,21,5,1,"Lobophyllia","Lobophyllia"
NA,"Daku Island","Managed Access",2022,3,21,5,1,"Pocillopora","Pocillopora"
NA,"Daku Island","Managed Access",2022,3,21,5,1,"Porites","Porites"
