"Methodology *","Site *","Management *","Sample date: Year *","Sample date: Month *","Sample date: Day *","Depth *","Transect number *","Benthic attribute *"
"photo transect","8","Reserve",2021,3,7,NA,3,"Millepora"
"photo transect","8","Reserve",2021,3,7,NA,3,"Meandrina meandrites"
"photo transect","8","Reserve",2021,3,7,NA,3,"Montastrea annularis"
"photo transect","8","Reserve",2021,3,7,NA,3,"Montastrea"
"photo transect","8","Reserve",2021,3,7,NA,3,"Palythoa"
"photo transect","8","Reserve",2021,3,7,NA,3,"Porites astreoides"
"photo transect","8","Reserve",2021,3,7,NA,3,"Porites divaricata"
"photo transect","8","Reserve",2021,3,7,NA,3,"Porites furcata"
"photo transect","8","Reserve",2021,3,7,NA,3,"Porites"
"photo transect","CAYO BLANCO","Reserve",NA,NA,NA,NA,5,NA
"photo transect","8","Reserve",2021,3,7,NA,3,"Porites porites"
"photo transect","8","Reserve",2021,3,7,NA,3,"Pseudodiploria strigosa"
"photo transect","8","Reserve",2021,3,7,NA,3,NA
"photo transect","8","Reserve",2021,3,7,NA,3,"Siderastrea"
"photo transect","8","Reserve",2021,3,7,NA,3,"Stephanocoenia intersepta"
"photo transect","8","Reserve",2021,3,7,NA,3,"Eunicea"
"photo transect","8","Reserve",2021,3,7,NA,3,"Gorgonia"
"photo transect","8","Reserve",2021,3,7,NA,3,"Muricea"
"photo transect","8","Reserve",2021,3,7,NA,3,NA
"photo transect","CAYO BLANCO","Reserve",NA,NA,NA,NA,5,NA
"photo transect","8","Reserve",2021,3,7,NA,3,NA
"photo transect","8","Reserve",2021,3,7,NA,3,NA
"photo transect","8","Reserve",2021,3,7,NA,3,"Plexaura"
"photo transect","8","Reserve",2021,3,7,NA,3,"Plexaurella"
"photo transect","8","Reserve",2021,3,7,NA,3,"Antillogorgia bipinnata"
"photo transect","8","Reserve",2021,3,7,NA,3,"Pseudoplexaura"
"photo transect","8","Reserve",2021,3,7,NA,3,"Pseudopterogorgia"
"photo transect","8","Reserve",2021,3,7,NA,3,"Amphimedon compressa"
"photo transect","8","Reserve",2021,3,7,NA,3,"Cliona"
"photo transect","CAYO BLANCO","Reserve",NA,NA,NA,NA,5,"Gorgonia"
"photo transect","8","Reserve",2021,3,7,NA,3,NA
"photo transect","8","Reserve",2021,3,7,NA,3,NA
"photo transect","8","Reserve",2021,3,7,NA,3,NA
"photo transect","8","Reserve",2021,3,7,NA,3,NA
"photo transect","8","Reserve",2021,3,7,NA,3,NA
"photo transect","8","Reserve",2021,3,7,NA,3,NA
"photo transect","8","Reserve",2021,3,7,NA,3,NA
"photo transect","8","Reserve",2021,3,7,NA,3,NA
"photo transect","8","Reserve",2021,3,7,NA,3,NA
"photo transect","CAYO BLANCO","Reserve",NA,NA,NA,NA,5,NA
"photo transect","8","Reserve",2021,3,7,NA,3,NA
"photo transect","8","Reserve",2021,3,7,NA,3,NA
"photo transect","8","Reserve",2021,3,7,NA,3,NA
"photo transect","8","Reserve",2021,3,7,NA,3,"Dictyota"
"photo transect","8","Reserve",2021,3,7,NA,3,NA
"photo transect","8","Reserve",2021,3,7,NA,3,NA
"photo transect","8","Reserve",2021,3,7,NA,3,"Lobophora"
"photo transect","8","Reserve",2021,3,7,NA,3,NA
"photo transect","8","Reserve",2021,3,7,NA,3,NA
"photo transect","CAYO BLANCO","Reserve",NA,NA,NA,NA,5,"Plexaura"
"photo transect","8","Reserve",2021,3,7,NA,3,NA
"photo transect","8","Reserve",2021,3,7,NA,3,NA
"photo transect","8","Reserve",2021,3,7,NA,3,NA
"photo transect","8","Reserve",2021,3,7,NA,3,NA
"photo transect","8","Reserve",2021,3,7,NA,3,NA
"photo transect","8","Reserve",2021,3,7,NA,3,"Thalassia hemprichii"
"photo transect","8","Reserve",2021,3,7,NA,3,"Thalassia testudinum"
"photo transect","8","Reserve",2021,3,7,NA,2,"Acropora cervicornis"
"photo transect","22","Reserve",2021,3,8,NA,1,"Antillogorgia bipinnata"
"photo transect","CAYO BLANCO","Reserve",NA,NA,NA,NA,5,NA
"photo transect","8","Reserve",2021,3,7,NA,2,"Acropora palmata"
"photo transect","8","Reserve",2021,3,7,NA,2,"Agaricia"
"photo transect","8","Reserve",2021,3,7,NA,2,"Agaricia tenuifolia"
"photo transect","8","Reserve",2021,3,7,NA,2,"Colpophyllia natans"
"photo transect","8","Reserve",2021,3,7,NA,2,"Dendrogyra cylindrus"
"photo transect","8","Reserve",2021,3,7,NA,2,"Diploria labyrinthiformis"
"photo transect","8","Reserve",2021,3,7,NA,2,"Diploria stigosa"
"photo transect","8","Reserve",2021,3,7,NA,2,NA
"photo transect","8","Reserve",2021,3,7,NA,2,"Madracis auretenra"
"photo transect","8","Reserve",2021,3,7,NA,2,"Madracis decactis"
"photo transect","8","Reserve",2021,3,7,NA,2,"Madracis"
"photo transect","8","Reserve",2021,3,7,NA,2,"Montastrea franksi"
"photo transect","8","Reserve",2021,3,7,NA,2,"Millepora alcicornis"
"photo transect","8","Reserve",2021,3,7,NA,2,"Millepora complanata"
"photo transect","8","Reserve",2021,3,7,NA,2,NA
"photo transect","8","Reserve",2021,3,7,NA,2,"Millepora"
"photo transect","8","Reserve",2021,3,7,NA,2,"Millepora"
"photo transect","8","Reserve",2021,3,7,NA,2,"Meandrina meandrites"
"photo transect","CAYO BLANCO","Reserve",NA,NA,NA,NA,5,"Diploria stigosa"
"photo transect","8","Reserve",2021,3,7,NA,2,"Montastrea annularis"
"photo transect","8","Reserve",2021,3,7,NA,2,"Montastrea"
"photo transect","MBPC-8","Reserve",NA,NA,NA,NA,1,"Diploria stigosa"
"photo transect","8","Reserve",2021,3,7,NA,2,"Palythoa"
"photo transect","8","Reserve",2021,3,7,NA,2,"Porites astreoides"
"photo transect","8","Reserve",2021,3,7,NA,2,"Porites divaricata"
"photo transect","8","Reserve",2021,3,7,NA,2,"Porites furcata"
"photo transect","8","Reserve",2021,3,7,NA,2,"Porites"
"photo transect","8","Reserve",2021,3,7,NA,2,"Porites porites"
"photo transect","8","Reserve",2021,3,7,NA,2,"Pseudodiploria strigosa"
"photo transect","8","Reserve",2021,3,7,NA,2,NA
"photo transect","CAYO BLANCO","Reserve",NA,NA,NA,NA,5,"Siderastrea"
"photo transect","8","Reserve",2021,3,7,NA,2,"Siderastrea"
"photo transect","8","Reserve",2021,3,7,NA,2,"Stephanocoenia intersepta"
"photo transect","8","Reserve",2021,3,7,NA,2,"Eunicea"
"photo transect","8","Reserve",2021,3,7,NA,2,"Gorgonia"
"photo transect","8","Reserve",2021,3,7,NA,2,"Muricea"
"photo transect","8","Reserve",2021,3,7,NA,2,NA
"photo transect","8","Reserve",2021,3,7,NA,2,NA
"photo transect","8","Reserve",2021,3,7,NA,2,NA
"photo transect","8","Reserve",2021,3,7,NA,2,"Plexaura"
"photo transect","CAYO BLANCO","Reserve",NA,NA,NA,NA,5,"Millepora alcicornis"
"photo transect","8","Reserve",2021,3,7,NA,2,"Plexaurella"
"photo transect","8","Reserve",2021,3,7,NA,2,"Antillogorgia bipinnata"
"photo transect","8","Reserve",2021,3,7,NA,2,"Pseudoplexaura"
"photo transect","8","Reserve",2021,3,7,NA,2,"Pseudopterogorgia"
"photo transect","8","Reserve",2021,3,7,NA,2,"Amphimedon compressa"
"photo transect","8","Reserve",2021,3,7,NA,2,"Cliona"
"photo transect","8","Reserve",2021,3,7,NA,2,NA
"photo transect","8","Reserve",2021,3,7,NA,2,NA
"photo transect","8","Reserve",2021,3,7,NA,2,NA
"photo transect","CAYO BLANCO","Reserve",NA,NA,NA,NA,5,"Acropora palmata"
"photo transect","8","Reserve",2021,3,7,NA,2,NA
"photo transect","8","Reserve",2021,3,7,NA,2,NA
"photo transect","8","Reserve",2021,3,7,NA,2,NA
"photo transect","8","Reserve",2021,3,7,NA,2,NA
"photo transect","8","Reserve",2021,3,7,NA,2,NA
"photo transect","8","Reserve",2021,3,7,NA,2,NA
"photo transect","8","Reserve",2021,3,7,NA,2,NA
"photo transect","8","Reserve",2021,3,7,NA,2,NA
"photo transect","8","Reserve",2021,3,7,NA,2,NA
"photo transect","CAYO BLANCO","Reserve",NA,NA,NA,NA,5,"Pseudopterogorgia"
"photo transect","8","Reserve",2021,3,7,NA,2,"Dictyota"
"photo transect","8","Reserve",2021,3,7,NA,2,NA
"photo transect","8","Reserve",2021,3,7,NA,2,NA
"photo transect","8","Reserve",2021,3,7,NA,2,"Lobophora"
"photo transect","8","Reserve",2021,3,7,NA,2,NA
"photo transect","8","Reserve",2021,3,7,NA,2,NA
"photo transect","8","Reserve",2021,3,7,NA,2,NA
"photo transect","8","Reserve",2021,3,7,NA,2,NA
"photo transect","8","Reserve",2021,3,7,NA,2,NA
"photo transect","CAYO BLANCO","Reserve",NA,NA,NA,NA,5,"Cliona"
"photo transect","8","Reserve",2021,3,7,NA,2,NA
"photo transect","8","Reserve",2021,3,7,NA,2,NA
"photo transect","8","Reserve",2021,3,7,NA,2,"Thalassia hemprichii"
"photo transect","8","Reserve",2021,3,7,NA,2,"Thalassia testudinum"
"photo transect","10","Reserve",2021,3,5,NA,1,"Acropora cervicornis"
"photo transect","10","Reserve",2021,3,5,NA,1,"Acropora palmata"
"photo transect","10","Reserve",2021,3,5,NA,1,"Agaricia"
"photo transect","10","Reserve",2021,3,5,NA,1,"Agaricia tenuifolia"
"photo transect","10","Reserve",2021,3,5,NA,1,"Colpophyllia natans"
"photo transect","NMSF1","Reserve",NA,NA,NA,NA,1,"Agaricia tenuifolia"
"photo transect","10","Reserve",2021,3,5,NA,1,"Dendrogyra cylindrus"
"photo transect","10","Reserve",2021,3,5,NA,1,"Diploria labyrinthiformis"
"photo transect","10","Reserve",2021,3,5,NA,1,"Diploria stigosa"
"photo transect","10","Reserve",2021,3,5,NA,1,NA
"photo transect","10","Reserve",2021,3,5,NA,1,"Madracis auretenra"
"photo transect","10","Reserve",2021,3,5,NA,1,"Madracis decactis"
"photo transect","10","Reserve",2021,3,5,NA,1,"Madracis"
"photo transect","10","Reserve",2021,3,5,NA,1,"Montastrea franksi"
"photo transect","10","Reserve",2021,3,5,NA,1,"Millepora alcicornis"
"photo transect","NMSF1","Reserve",NA,NA,NA,NA,1,"Dictyota"
"photo transect","10","Reserve",2021,3,5,NA,1,"Millepora complanata"
"photo transect","10","Reserve",2021,3,5,NA,1,NA
"photo transect","10","Reserve",2021,3,5,NA,1,"Millepora"
"photo transect","10","Reserve",2021,3,5,NA,1,"Millepora"
"photo transect","10","Reserve",2021,3,5,NA,1,"Meandrina meandrites"
"photo transect","10","Reserve",2021,3,5,NA,1,"Montastrea annularis"
"photo transect","10","Reserve",2021,3,5,NA,1,"Montastrea"
"photo transect","10","Reserve",2021,3,5,NA,1,"Palythoa"
"photo transect","10","Reserve",2021,3,5,NA,1,"Porites astreoides"
"photo transect","22","Reserve",2021,3,8,NA,1,"Pseudoplexaura"
"photo transect","NMSF1","Reserve",NA,NA,NA,NA,1,NA
"photo transect","10","Reserve",2021,3,5,NA,1,"Porites divaricata"
"photo transect","10","Reserve",2021,3,5,NA,1,"Porites furcata"
"photo transect","10","Reserve",2021,3,5,NA,1,"Porites"
"photo transect","10","Reserve",2021,3,5,NA,1,"Porites porites"
"photo transect","10","Reserve",2021,3,5,NA,1,"Pseudodiploria strigosa"
"photo transect","10","Reserve",2021,3,5,NA,1,NA
"photo transect","10","Reserve",2021,3,5,NA,1,"Siderastrea"
"photo transect","10","Reserve",2021,3,5,NA,1,"Stephanocoenia intersepta"
"photo transect","NMSF1","Reserve",NA,NA,NA,NA,1,"Lobophora"
"photo transect","10","Reserve",2021,3,5,NA,1,"Eunicea"
"photo transect","10","Reserve",2021,3,5,NA,1,"Gorgonia"
"photo transect","10","Reserve",2021,3,5,NA,1,"Muricea"
"photo transect","10","Reserve",2021,3,5,NA,1,NA
"photo transect","10","Reserve",2021,3,5,NA,1,NA
"photo transect","10","Reserve",2021,3,5,NA,1,NA
"photo transect","10","Reserve",2021,3,5,NA,1,"Plexaura"
"photo transect","10","Reserve",2021,3,5,NA,1,"Plexaurella"
"photo transect","10","Reserve",2021,3,5,NA,1,"Antillogorgia bipinnata"
"photo transect","10","Reserve",2021,3,5,NA,1,"Pseudoplexaura"
"photo transect","MBPC-8","Reserve",NA,NA,NA,NA,1,"Acropora palmata"
"photo transect","10","Reserve",2021,3,5,NA,1,"Pseudopterogorgia"
"photo transect","10","Reserve",2021,3,5,NA,1,"Amphimedon compressa"
"photo transect","10","Reserve",2021,3,5,NA,1,"Cliona"
"photo transect","10","Reserve",2021,3,5,NA,1,NA
"photo transect","10","Reserve",2021,3,5,NA,1,NA
"photo transect","10","Reserve",2021,3,5,NA,1,NA
"photo transect","10","Reserve",2021,3,5,NA,1,NA
"photo transect","10","Reserve",2021,3,5,NA,1,NA
"photo transect","10","Reserve",2021,3,5,NA,1,NA
"photo transect","NMSF1","Reserve",NA,NA,NA,NA,1,NA
"photo transect","10","Reserve",2021,3,5,NA,1,NA
"photo transect","10","Reserve",2021,3,5,NA,1,NA
"photo transect","10","Reserve",2021,3,5,NA,1,NA
"photo transect","10","Reserve",2021,3,5,NA,1,NA
"photo transect","10","Reserve",2021,3,5,NA,1,NA
"photo transect","10","Reserve",2021,3,5,NA,1,NA
"photo transect","10","Reserve",2021,3,5,NA,1,"Dictyota"
"photo transect","10","Reserve",2021,3,5,NA,1,NA
"photo transect","10","Reserve",2021,3,5,NA,1,NA
"photo transect","NMSF1","Reserve",NA,NA,NA,NA,1,NA
"photo transect","10","Reserve",2021,3,5,NA,1,"Lobophora"
"photo transect","10","Reserve",2021,3,5,NA,1,NA
"photo transect","10","Reserve",2021,3,5,NA,1,NA
"photo transect","10","Reserve",2021,3,5,NA,1,NA
"photo transect","10","Reserve",2021,3,5,NA,1,NA
"photo transect","10","Reserve",2021,3,5,NA,1,NA
"photo transect","10","Reserve",2021,3,5,NA,1,NA
"photo transect","10","Reserve",2021,3,5,NA,1,NA
"photo transect","10","Reserve",2021,3,5,NA,1,"Thalassia hemprichii"
"photo transect","NMSF1","Reserve",NA,NA,NA,NA,1,"Millepora"
"photo transect","10","Reserve",2021,3,5,NA,1,"Thalassia testudinum"
"photo transect","10","Reserve",2021,3,8,NA,2,"Acropora cervicornis"
"photo transect","10","Reserve",2021,3,8,NA,2,"Acropora palmata"
"photo transect","10","Reserve",2021,3,8,NA,2,"Agaricia"
"photo transect","10","Reserve",2021,3,8,NA,2,"Agaricia tenuifolia"
"photo transect","10","Reserve",2021,3,8,NA,2,"Colpophyllia natans"
"photo transect","10","Reserve",2021,3,8,NA,2,"Dendrogyra cylindrus"
"photo transect","10","Reserve",2021,3,8,NA,2,"Diploria labyrinthiformis"
"photo transect","10","Reserve",2021,3,8,NA,2,"Diploria stigosa"
"photo transect","NMSF1","Reserve",NA,NA,NA,NA,1,"Montastrea"
"photo transect","10","Reserve",2021,3,8,NA,2,NA
"photo transect","10","Reserve",2021,3,8,NA,2,"Madracis auretenra"
"photo transect","10","Reserve",2021,3,8,NA,2,"Madracis decactis"
"photo transect","10","Reserve",2021,3,8,NA,2,"Madracis"
"photo transect","10","Reserve",2021,3,8,NA,2,"Montastrea franksi"
"photo transect","10","Reserve",2021,3,8,NA,2,"Millepora alcicornis"
"photo transect","10","Reserve",2021,3,8,NA,2,"Millepora complanata"
"photo transect","10","Reserve",2021,3,8,NA,2,NA
"photo transect","10","Reserve",2021,3,8,NA,2,"Millepora"
"photo transect","NMSF1","Reserve",NA,NA,NA,NA,1,"Palythoa"
"photo transect","10","Reserve",2021,3,8,NA,2,"Millepora"
"photo transect","10","Reserve",2021,3,8,NA,2,"Meandrina meandrites"
"photo transect","10","Reserve",2021,3,8,NA,2,"Montastrea annularis"
"photo transect","10","Reserve",2021,3,8,NA,2,"Montastrea"
"photo transect","10","Reserve",2021,3,8,NA,2,"Palythoa"
"photo transect","10","Reserve",2021,3,8,NA,2,"Porites astreoides"
"photo transect","10","Reserve",2021,3,8,NA,2,"Porites divaricata"
"photo transect","10","Reserve",2021,3,8,NA,2,"Porites furcata"
"photo transect","10","Reserve",2021,3,8,NA,2,"Porites"
"photo transect","NMSF1","Reserve",NA,NA,NA,NA,1,NA
"photo transect","10","Reserve",2021,3,8,NA,2,"Porites porites"
"photo transect","10","Reserve",2021,3,8,NA,2,"Pseudodiploria strigosa"
"photo transect","10","Reserve",2021,3,8,NA,2,NA
"photo transect","10","Reserve",2021,3,8,NA,2,"Siderastrea"
"photo transect","10","Reserve",2021,3,8,NA,2,"Stephanocoenia intersepta"
"photo transect","10","Reserve",2021,3,8,NA,2,"Eunicea"
"photo transect","10","Reserve",2021,3,8,NA,2,"Gorgonia"
"photo transect","10","Reserve",2021,3,8,NA,2,"Muricea"
"photo transect","10","Reserve",2021,3,8,NA,2,NA
"photo transect","NMSF1","Reserve",NA,NA,NA,NA,1,"Porites astreoides"
"photo transect","10","Reserve",2021,3,8,NA,2,NA
"photo transect","10","Reserve",2021,3,8,NA,2,NA
"photo transect","10","Reserve",2021,3,8,NA,2,"Plexaura"
"photo transect","10","Reserve",2021,3,8,NA,2,"Plexaurella"
"photo transect","10","Reserve",2021,3,8,NA,2,"Antillogorgia bipinnata"
"photo transect","10","Reserve",2021,3,8,NA,2,"Pseudoplexaura"
"photo transect","10","Reserve",2021,3,8,NA,2,"Pseudopterogorgia"
"photo transect","10","Reserve",2021,3,8,NA,2,"Amphimedon compressa"
"photo transect","10","Reserve",2021,3,8,NA,2,"Cliona"
"photo transect","21","Reserve",2021,3,8,NA,3,NA
"photo transect","22","Reserve",2021,3,8,NA,1,"Pseudopterogorgia"
"photo transect","NMSF1","Reserve",NA,NA,NA,NA,1,NA
"photo transect","10","Reserve",2021,3,8,NA,2,NA
"photo transect","10","Reserve",2021,3,8,NA,2,NA
"photo transect","10","Reserve",2021,3,8,NA,2,NA
"photo transect","10","Reserve",2021,3,8,NA,2,NA
"photo transect","10","Reserve",2021,3,8,NA,2,NA
"photo transect","10","Reserve",2021,3,8,NA,2,NA
"photo transect","10","Reserve",2021,3,8,NA,2,NA
"photo transect","10","Reserve",2021,3,8,NA,2,NA
"photo transect","10","Reserve",2021,3,8,NA,2,NA
"photo transect","NMSF1","Reserve",NA,NA,NA,NA,1,NA
"photo transect","10","Reserve",2021,3,8,NA,2,NA
"photo transect","10","Reserve",2021,3,8,NA,2,NA
"photo transect","10","Reserve",2021,3,8,NA,2,NA
"photo transect","10","Reserve",2021,3,8,NA,2,"Dictyota"
"photo transect","10","Reserve",2021,3,8,NA,2,NA
"photo transect","10","Reserve",2021,3,8,NA,2,NA
"photo transect","10","Reserve",2021,3,8,NA,2,"Lobophora"
"photo transect","10","Reserve",2021,3,8,NA,2,NA
"photo transect","22","Reserve",2021,3,8,NA,1,"Madracis auretenra"
"photo transect","NMSF1","Reserve",NA,NA,NA,NA,1,"Agaricia"
"photo transect","10","Reserve",2021,3,8,NA,2,NA
"photo transect","10","Reserve",2021,3,8,NA,2,NA
"photo transect","10","Reserve",2021,3,8,NA,2,NA
"photo transect","10","Reserve",2021,3,8,NA,2,NA
"photo transect","10","Reserve",2021,3,8,NA,2,NA
"photo transect","10","Reserve",2021,3,8,NA,2,NA
"photo transect","10","Reserve",2021,3,8,NA,2,"Thalassia hemprichii"
"photo transect","10","Reserve",2021,3,8,NA,2,"Thalassia testudinum"
"photo transect","10","Reserve",2021,3,6,NA,3,"Acropora cervicornis"
"photo transect","MBPC-8","Reserve",NA,NA,NA,NA,1,"Lobophora"
"photo transect","10","Reserve",2021,3,6,NA,3,"Acropora palmata"
"photo transect","10","Reserve",2021,3,6,NA,3,"Agaricia"
"photo transect","10","Reserve",2021,3,6,NA,3,"Agaricia tenuifolia"
"photo transect","10","Reserve",2021,3,6,NA,3,"Colpophyllia natans"
"photo transect","10","Reserve",2021,3,6,NA,3,"Dendrogyra cylindrus"
"photo transect","10","Reserve",2021,3,6,NA,3,"Diploria labyrinthiformis"
"photo transect","10","Reserve",2021,3,6,NA,3,"Diploria stigosa"
"photo transect","10","Reserve",2021,3,6,NA,3,NA
"photo transect","10","Reserve",2021,3,6,NA,3,"Madracis auretenra"
"photo transect","10","Reserve",2021,3,6,NA,3,"Madracis decactis"
"photo transect","NMSF1","Reserve",NA,NA,NA,NA,1,NA
"photo transect","10","Reserve",2021,3,6,NA,3,"Madracis"
"photo transect","10","Reserve",2021,3,6,NA,3,"Montastrea franksi"
"photo transect","10","Reserve",2021,3,6,NA,3,"Millepora alcicornis"
"photo transect","10","Reserve",2021,3,6,NA,3,"Millepora complanata"
"photo transect","10","Reserve",2021,3,6,NA,3,NA
"photo transect","10","Reserve",2021,3,6,NA,3,"Millepora"
"photo transect","10","Reserve",2021,3,6,NA,3,"Millepora"
"photo transect","10","Reserve",2021,3,6,NA,3,"Meandrina meandrites"
"photo transect","10","Reserve",2021,3,6,NA,3,"Montastrea annularis"
"photo transect","NMSF1","Reserve",NA,NA,NA,NA,1,NA
"photo transect","10","Reserve",2021,3,6,NA,3,"Montastrea"
"photo transect","10","Reserve",2021,3,6,NA,3,"Palythoa"
"photo transect","10","Reserve",2021,3,6,NA,3,"Porites astreoides"
"photo transect","10","Reserve",2021,3,6,NA,3,"Porites divaricata"
"photo transect","10","Reserve",2021,3,6,NA,3,"Porites furcata"
"photo transect","10","Reserve",2021,3,6,NA,3,"Porites"
"photo transect","10","Reserve",2021,3,6,NA,3,"Porites porites"
"photo transect","10","Reserve",2021,3,6,NA,3,"Pseudodiploria strigosa"
"photo transect","10","Reserve",2021,3,6,NA,3,NA
"photo transect","NMSF1","Reserve",NA,NA,NA,NA,1,NA
"photo transect","10","Reserve",2021,3,6,NA,3,"Siderastrea"
"photo transect","10","Reserve",2021,3,6,NA,3,"Stephanocoenia intersepta"
"photo transect","10","Reserve",2021,3,6,NA,3,"Eunicea"
"photo transect","10","Reserve",2021,3,6,NA,3,"Gorgonia"
"photo transect","10","Reserve",2021,3,6,NA,3,"Muricea"
"photo transect","10","Reserve",2021,3,6,NA,3,NA
"photo transect","10","Reserve",2021,3,6,NA,3,NA
"photo transect","10","Reserve",2021,3,6,NA,3,NA
"photo transect","10","Reserve",2021,3,6,NA,3,"Plexaura"
"photo transect","NMSF1","Reserve",NA,NA,NA,NA,1,NA
"photo transect","10","Reserve",2021,3,6,NA,3,"Plexaurella"
"photo transect","10","Reserve",2021,3,6,NA,3,"Antillogorgia bipinnata"
"photo transect","10","Reserve",2021,3,6,NA,3,"Pseudoplexaura"
"photo transect","10","Reserve",2021,3,6,NA,3,"Pseudopterogorgia"
"photo transect","10","Reserve",2021,3,6,NA,3,"Amphimedon compressa"
"photo transect","10","Reserve",2021,3,6,NA,3,"Cliona"
"photo transect","10","Reserve",2021,3,6,NA,3,NA
"photo transect","10","Reserve",2021,3,6,NA,3,NA
"photo transect","10","Reserve",2021,3,6,NA,3,NA
"photo transect","NMSF1","Reserve",NA,NA,NA,NA,1,"Gorgonia"
"photo transect","10","Reserve",2021,3,6,NA,3,NA
"photo transect","10","Reserve",2021,3,6,NA,3,NA
"photo transect","10","Reserve",2021,3,6,NA,3,NA
"photo transect","10","Reserve",2021,3,6,NA,3,NA
"photo transect","10","Reserve",2021,3,6,NA,3,NA
"photo transect","10","Reserve",2021,3,6,NA,3,NA
"photo transect","10","Reserve",2021,3,6,NA,3,NA
"photo transect","10","Reserve",2021,3,6,NA,3,NA
"photo transect","10","Reserve",2021,3,6,NA,3,NA
"photo transect","NMSF1","Reserve",NA,NA,NA,NA,1,NA
"photo transect","10","Reserve",2021,3,6,NA,3,"Dictyota"
"photo transect","10","Reserve",2021,3,6,NA,3,NA
"photo transect","10","Reserve",2021,3,6,NA,3,NA
"photo transect","10","Reserve",2021,3,6,NA,3,"Lobophora"
"photo transect","10","Reserve",2021,3,6,NA,3,NA
